Feathercoin;0.086241
Novacoin;6.09
Litecoin;2.97
GoldCoin;0.000813
Terracoin;0.137598
Argentum;0.062985
Anoncoin;0.087042
WorldCoin;0.010081
Ixcoin;0.003361
BitBar;3.84
Phoenixcoin;0.032362
Digitalcoin;0.030485
Megacoin;0.012009
Freicoin;0.010082
Fastcoin;0.006392
Mincoin;0.030246
Peercoin;0.137309
Infinitecoin;4.8e-07
Bitcoin;96.02
Primecoin;0.692795
CasinoCoin;0.004804
Namecoin;0.591484
Feathercoin;0.086418
Novacoin;5.91
Litecoin;2.9
GoldCoin;0.000845
Terracoin;0.134428
Argentum;0.056652
Anoncoin;0.095058
WorldCoin;0.008576
Ixcoin;0.003765
BitBar;3.76
Phoenixcoin;0.026819
Digitalcoin;0.027437
Megacoin;0.01327
Freicoin;0.009412
Fastcoin;0.007352
Mincoin;0.026823
Peercoin;0.133645
Infinitecoin;7.2e-07
Bitcoin;94.12
Primecoin;0.748222
CasinoCoin;0.007057
Namecoin;0.605166
Feathercoin;0.085646
Novacoin;5.9
Litecoin;2.88
GoldCoin;0.00098
Terracoin;0.132704
Argentum;0.047062
Anoncoin;0.088663
WorldCoin;0.007982
Ixcoin;0.003946
BitBar;3.99
Phoenixcoin;0.027148
Digitalcoin;0.029928
Megacoin;0.009974
Freicoin;0.009078
Fastcoin;0.005187
Mincoin;0.024941
Peercoin;0.137664
Infinitecoin;7.7e-07
Bitcoin;99.76
Primecoin;0.723231
CasinoCoin;0.004191
Namecoin;0.613499
Feathercoin;0.087806
Novacoin;6.01
